epoch,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,deflection
1567333266.768000,-0.038985,0.027413,-0.220150,-0.009815,0.002862,-0.134732,0.018849,0.009730,0.101029,0.102772
1567333266.801000,0.020789,-0.053991,-0.203479,-0.010149,0.002506,-0.141698,0.018534,0.009811,0.096519,0.098283
1567333266.834000,-0.079776,0.300116,-0.512196,-0.011156,0.006651,-0.153485,0.018197,0.009955,0.091702,0.093490
1567333266.867000,-0.017648,-0.015672,-0.184561,-0.012797,0.011427,-0.164963,0.017816,0.010249,0.086501,0.088316
1567333266.900000,-0.113406,0.170933,-0.342554,-0.014995,0.014073,-0.173645,0.017371,0.010666,0.080968,0.082810
1567333266.933000,0.147406,-0.257440,0.049799,-0.014469,0.012729,-0.178463,0.016897,0.011107,0.075214,0.077088
1567333266.966000,-0.053675,-0.015727,-0.172922,-0.012958,0.008305,-0.180485,0.016457,0.011454,0.069347,0.071273
1567333266.999000,0.015711,-0.008591,-0.110762,-0.013620,0.007988,-0.185159,0.016031,0.011724,0.063370,0.065366
1567333267.032000,0.032437,-0.176114,0.011118,-0.012862,0.005024,-0.186800,0.015605,0.011942,0.057289,0.059377
1567333267.065000,-0.096858,0.108545,-0.309576,-0.013962,0.003992,-0.191724,0.015174,0.012096,0.051101,0.053306
1567333267.098000,-0.065814,-0.130767,0.068353,-0.016684,0.003709,-0.195707,0.014679,0.012230,0.044766,0.047111
1567333267.131000,0.025051,-0.183363,0.025184,-0.017394,-0.001391,-0.194169,0.014127,0.012277,0.038390,0.040907
1567333267.164000,-0.070704,0.220930,-0.199899,-0.018186,-0.000689,-0.197061,0.013549,0.012253,0.031993,0.034743
1567333267.197000,0.132645,-0.238549,0.139782,-0.017202,-0.000897,-0.198066,0.012974,0.012238,0.025531,0.028638
1567333267.230000,-0.104226,0.039038,-0.090107,-0.016773,-0.004107,-0.197262,0.012422,0.012169,0.019065,0.022755
1567333267.263000,-0.003748,-0.164394,0.122774,-0.018594,-0.006093,-0.196743,0.011846,0.012016,0.012621,0.017310
1567333267.296000,-0.156967,0.127506,-0.145362,-0.021286,-0.006621,-0.197138,0.011196,0.011824,0.006179,0.012788
1567333267.329000,-0.061293,0.065187,-0.001912,-0.024927,-0.003361,-0.199594,0.010440,0.011678,-0.000310,0.010445
1567333267.362000,0.048700,-0.047344,0.076913,-0.025176,-0.002986,-0.198386,0.009619,0.011593,-0.006821,0.011792
1567333267.395000,-0.114030,0.163252,-0.128949,-0.026295,-0.000994,-0.199277,0.008776,0.011550,-0.013327,0.015957
1567333267.428000,0.022344,-0.011556,0.071970,-0.027850,0.001587,-0.200253,0.007887,0.011583,-0.019865,0.021374
1567333267.461000,-0.001620,0.017122,0.019193,-0.027550,0.001757,-0.198788,0.006977,0.011664,-0.026396,0.027302
1567333267.494000,-0.140419,0.232419,-0.155578,-0.029936,0.005952,-0.201081,0.006032,0.011818,-0.032941,0.033489
1567333267.527000,0.024593,-0.188739,0.301299,-0.031890,0.006749,-0.198723,0.005015,0.012056,-0.039486,0.039803
1567333267.560000,-0.066347,0.004979,0.114567,-0.032622,0.003793,-0.191910,0.003953,0.012260,-0.045881,0.046051
1567333267.593000,0.141816,-0.210439,0.234099,-0.031420,0.000477,-0.186209,0.002898,0.012363,-0.052071,0.052151
1567333267.626000,-0.032872,0.213044,-0.062757,-0.029666,0.000594,-0.183437,0.001890,0.012414,-0.058122,0.058153
1567333267.659000,-0.023389,-0.052588,0.248206,-0.030638,0.003314,-0.180435,0.000895,0.012514,-0.064080,0.064086
1567333267.692000,0.000510,-0.069428,0.236140,-0.031060,0.001372,-0.172504,-0.000123,0.012628,-0.069858,0.069858
1567333267.725000,-0.104744,0.222444,0.025492,-0.032825,0.003967,-0.168251,-0.001179,0.012754,-0.075437,0.075447
1567333267.758000,0.093814,-0.220303,0.329304,-0.033050,0.004072,-0.162463,-0.002268,0.012927,-0.080853,0.080885
1567333267.791000,0.077019,-0.117507,0.259781,-0.030276,-0.001434,-0.152812,-0.003316,0.013011,-0.086015,0.086079
1567333267.824000,0.069835,0.088159,0.068266,-0.027898,-0.001851,-0.147471,-0.004280,0.013000,-0.090932,0.091032
1567333267.857000,0.122473,-0.237306,0.343355,-0.024771,-0.004247,-0.140753,-0.005153,0.012944,-0.095652,0.095790
1567333267.890000,0.017128,0.030628,0.089673,-0.022513,-0.007593,-0.133685,-0.005939,0.012794,-0.100146,0.100322
1567333267.923000,-0.057032,0.016129,0.257093,-0.023217,-0.006759,-0.128041,-0.006700,0.012604,-0.104433,0.104647
1567333267.956000,0.072102,-0.146648,0.393429,-0.023014,-0.008851,-0.117388,-0.007470,0.012395,-0.108452,0.108709
1567333267.989000,0.069730,-0.058181,0.302354,-0.020720,-0.012171,-0.105990,-0.008199,0.012098,-0.112111,0.112410
1567333268.022000,0.095994,-0.228219,0.395648,-0.018032,-0.016839,-0.094558,-0.008848,0.011671,-0.115395,0.115733
1567333268.055000,-0.107411,0.097174,0.094130,-0.018266,-0.018944,-0.086562,-0.009456,0.011133,-0.118360,0.118737
1567333268.088000,0.067329,-0.101502,0.251961,-0.018974,-0.018960,-0.080939,-0.010081,0.010561,-0.121104,0.121522
1567333268.121000,-0.078706,0.096989,0.275837,-0.019207,-0.018982,-0.072319,-0.010722,0.009990,-0.123614,0.124079
1567333268.154000,-0.095487,0.161521,0.239898,-0.022128,-0.014664,-0.063900,-0.011417,0.009491,-0.125846,0.126363
1567333268.187000,0.076806,-0.109042,0.455209,-0.022482,-0.013748,-0.052521,-0.012166,0.009080,-0.127754,0.128332
1567333268.220000,0.052868,0.130143,0.134494,-0.020388,-0.013352,-0.042883,-0.012887,0.008692,-0.129318,0.129959
1567333268.253000,0.009810,0.106116,0.158390,-0.019400,-0.009407,-0.038144,-0.013559,0.008376,-0.130647,0.131349
1567333268.286000,0.050501,-0.097373,0.323507,-0.018450,-0.009218,-0.030286,-0.014199,0.008129,-0.131771,0.132534
1567333268.319000,0.095901,-0.135720,0.426356,-0.016080,-0.013021,-0.018007,-0.014786,0.007824,-0.132565,0.133387
1567333268.352000,0.100704,-0.083160,0.412020,-0.012881,-0.016592,-0.004268,-0.015281,0.007398,-0.132933,0.133808
1567333268.385000,0.004989,0.254086,0.158310,-0.011182,-0.013733,0.005048,-0.015697,0.006962,-0.132922,0.133846
1567333268.418000,0.088738,-0.145639,0.373656,-0.009680,-0.011906,0.013730,-0.016061,0.006603,-0.132618,0.133587
1567333268.451000,0.016955,0.036170,0.153593,-0.007980,-0.013677,0.022336,-0.016372,0.006247,-0.132030,0.133042
1567333268.484000,-0.052376,0.086274,0.268431,-0.008608,-0.011624,0.029205,-0.016667,0.005896,-0.131190,0.132245
1567333268.517000,0.000193,-0.112417,0.244511,-0.009513,-0.012024,0.037575,-0.016989,0.005573,-0.130102,0.131206
1567333268.550000,0.000199,-0.112524,0.244524,-0.009549,-0.015706,0.045551,-0.017326,0.005183,-0.128746,0.129906
1567333268.583000,-0.052358,0.148225,0.105777,-0.010452,-0.015090,0.051239,-0.017680,0.004744,-0.127167,0.128390
1567333268.616000,0.146236,-0.110387,0.390487,-0.008945,-0.014441,0.059336,-0.018025,0.004326,-0.125363,0.126652
1567333268.649000,0.055339,-0.069798,0.383355,-0.005660,-0.017391,0.072014,-0.018292,0.003870,-0.123219,0.124569
1567333268.682000,0.017007,0.140641,0.175192,-0.004508,-0.016201,0.081142,-0.018486,0.003387,-0.120718,0.122125
1567333268.715000,0.141467,-0.070018,0.325957,-0.001933,-0.015017,0.089323,-0.018620,0.002943,-0.117933,0.119394
1567333268.748000,0.052928,-0.010308,0.168111,0.001235,-0.016326,0.097389,-0.018660,0.002497,-0.114883,0.116389
1567333268.781000,-0.025999,0.066172,0.251906,0.001641,-0.015389,0.104235,-0.018642,0.002046,-0.111590,0.113136
1567333268.814000,0.000301,-0.089472,0.376402,0.001178,-0.015761,0.114520,-0.018625,0.001604,-0.108015,0.109609
1567333268.847000,0.029054,-0.005834,0.338112,0.001625,-0.017324,0.126229,-0.018610,0.001131,-0.104081,0.105731
1567333268.880000,0.119983,-0.082535,0.383673,0.004048,-0.018774,0.138060,-0.018548,0.000609,-0.099760,0.101469
1567333268.913000,-0.023564,0.044154,0.091792,0.005603,-0.019401,0.145828,-0.018421,0.000052,-0.095117,0.096885
1567333268.946000,0.091394,-0.116198,0.237879,0.006688,-0.020587,0.151194,-0.018251,-0.000534,-0.090260,0.092087
1567333268.979000,-0.037832,0.089435,0.166164,0.007537,-0.021027,0.157789,-0.018051,-0.001147,-0.085208,0.087099
1567333269.012000,-0.071344,0.058237,0.170944,0.005703,-0.018591,0.163282,-0.017867,-0.001727,-0.079958,0.081930
1567333269.045000,0.072253,-0.193120,0.340969,0.005686,-0.020820,0.171662,-0.017714,-0.002303,-0.074481,0.076558
1567333269.078000,0.069929,0.146570,0.018018,0.008001,-0.021593,0.177522,-0.017525,-0.002929,-0.068770,0.070968
1567333269.111000,0.043678,0.053101,0.056346,0.009845,-0.018306,0.178688,-0.017267,-0.003513,-0.062946,0.065271
1567333269.144000,-0.004146,0.096043,0.025344,0.010469,-0.015854,0.179978,-0.016969,-0.004003,-0.057082,0.059551
1567333269.177000,-0.092667,0.153401,-0.012814,0.008844,-0.011750,0.180130,-0.016689,-0.004384,-0.051196,0.053848
1567333269.210000,-0.018494,0.088667,0.099660,0.006983,-0.007770,0.181511,-0.016467,-0.004633,-0.045287,0.048187
1567333269.243000,-0.016006,0.131611,-0.010278,0.006388,-0.004151,0.182938,-0.016285,-0.004756,-0.039332,0.042570
1567333269.276000,0.170651,-0.244189,0.111811,0.008915,-0.006027,0.184567,-0.016073,-0.004851,-0.033328,0.037001
1567333269.309000,0.060561,0.121885,-0.144047,0.012707,-0.008066,0.183993,-0.015757,-0.005010,-0.027307,0.031527
1567333269.342000,0.015195,-0.076903,0.100040,0.013935,-0.007346,0.183228,-0.015358,-0.005192,-0.021310,0.026267
1567333269.375000,-0.027816,-0.065043,0.131323,0.013706,-0.009713,0.187010,-0.014943,-0.005401,-0.015263,0.021361
1567333269.408000,-0.044544,0.135889,-0.050490,0.012493,-0.008571,0.188312,-0.014553,-0.005631,-0.009134,0.017182
1567333269.441000,0.091909,-0.113106,0.117108,0.013256,-0.008224,0.189382,-0.014171,-0.005837,-0.002966,0.014478
1567333269.474000,0.118234,-0.101243,0.038265,0.016707,-0.011791,0.191921,-0.013719,-0.006097,0.003261,0.014101
1567333269.507000,0.048847,0.042226,-0.124326,0.019449,-0.012798,0.190479,-0.013166,-0.006432,0.009505,0.016239
1567333269.540000,-0.046821,0.051737,-0.062050,0.019468,-0.011283,0.187385,-0.012567,-0.006760,0.015675,0.020091
1567333269.573000,-0.073057,0.075567,-0.033215,0.017478,-0.009220,0.185799,-0.012001,-0.007029,0.021767,0.024856
1567333269.606000,0.065754,-0.147042,0.055441,0.017346,-0.010438,0.186154,-0.011471,-0.007285,0.027838,0.030109
1567333269.639000,-0.037070,0.235714,-0.224438,0.017810,-0.009016,0.183358,-0.010935,-0.007539,0.033869,0.035591
1567333269.672000,-0.013094,-0.049165,-0.054487,0.016974,-0.005981,0.178751,-0.010406,-0.007720,0.039779,0.041117
1567333269.705000,0.089827,-0.147324,-0.025654,0.018233,-0.009268,0.177427,-0.009870,-0.007905,0.045590,0.046646
1567333269.738000,-0.056047,0.170811,-0.238458,0.018785,-0.008927,0.173072,-0.009304,-0.008141,0.051308,0.052145
1567333269.771000,0.089926,-0.063755,-0.090084,0.019341,-0.007210,0.167656,-0.008720,-0.008343,0.056865,0.057530
1567333269.804000,-0.072716,0.149060,-0.152163,0.019622,-0.005853,0.163668,-0.008122,-0.008495,0.062268,0.062795
1567333269.837000,-0.089435,0.158584,-0.226208,0.016946,-0.000829,0.157437,-0.007564,-0.008543,0.067502,0.067925
1567333269.870000,0.051832,-0.145408,-0.008408,0.016327,-0.000666,0.153581,-0.007060,-0.008507,0.072571,0.072914
1567333269.903000,0.042273,0.163223,-0.381560,0.017882,-0.000428,0.147164,-0.006541,-0.008464,0.077471,0.077746
1567333269.936000,0.066253,-0.171853,0.470333,0.019676,-0.000628,0.148650,-0.005967,-0.008423,0.082290,0.082506
1567333269.969000,-0.105998,0.158258,-0.383839,0.019026,-0.000912,0.150102,-0.005373,-0.008390,0.087159,0.087325
1567333270.002000,-0.046125,-0.064332,-0.177915,0.016523,0.000577,0.140860,-0.004831,-0.008339,0.091901,0.092027
1567333270.035000,-0.007729,-0.040479,-0.206570,0.015643,-0.001215,0.134545,-0.004345,-0.008294,0.096386,0.096484
1567333270.068000,-0.072303,0.210694,-0.493632,0.014332,0.001529,0.123024,-0.003895,-0.008235,0.100579,0.100655
1567333270.101000,0.140750,-0.227244,-0.129830,0.015474,0.001190,0.112772,-0.003448,-0.008137,0.104414,0.104471
1567333270.134000,-0.002767,0.129159,-0.416898,0.017763,-0.000495,0.103789,-0.002943,-0.008073,0.107933,0.107973
1567333270.167000,0.018762,0.033380,-0.218247,0.018042,0.002118,0.093349,-0.002396,-0.007996,0.111132,0.111158
1567333270.200000,0.112173,-0.239408,-0.134435,0.020219,-0.001352,0.087572,-0.001808,-0.007934,0.114066,0.114080
1567333270.233000,-0.064883,0.126612,-0.388073,0.021017,-0.003285,0.078994,-0.001171,-0.007963,0.116764,0.116770
1567333270.266000,0.059615,-0.158234,-0.167858,0.020949,-0.003879,0.069868,-0.000521,-0.008035,0.119172,0.119173
1567333270.299000,-0.081550,0.200632,-0.435822,0.020608,-0.003254,0.059955,0.000123,-0.008108,0.121267,0.121267
1567333270.332000,0.064522,-0.158347,-0.093521,0.020349,-0.002632,0.051271,0.000757,-0.008162,0.123057,0.123059
1567333270.365000,0.014265,-0.096129,-0.251462,0.021673,-0.006907,0.045630,0.001409,-0.008277,0.124613,0.124621
1567333270.398000,-0.076593,0.162226,-0.361453,0.020670,-0.005894,0.035570,0.002067,-0.008448,0.125911,0.125928
1567333270.431000,0.181861,-0.196746,-0.083889,0.022433,-0.006543,0.028276,0.002739,-0.008614,0.126924,0.126954
1567333270.464000,-0.023833,0.241074,-0.543298,0.025069,-0.005892,0.017984,0.003483,-0.008782,0.127650,0.127697
1567333270.497000,0.031230,0.023323,-0.284768,0.025220,-0.001610,0.004377,0.004275,-0.008870,0.127983,0.128054
1567333270.530000,0.026472,-0.082042,-0.246498,0.026203,-0.002661,-0.004331,0.005085,-0.008907,0.127949,0.128050
1567333270.563000,-0.049973,0.176324,-0.449869,0.025848,-0.001188,-0.015762,0.005907,-0.008938,0.127586,0.127722
1567333270.596000,0.024211,-0.082117,-0.133982,0.025456,0.000282,-0.025336,0.006717,-0.008922,0.126877,0.127055
1567333270.629000,-0.090580,0.238526,-0.457003,0.024396,0.002778,-0.035028,0.007504,-0.008842,0.125853,0.126077
1567333270.662000,0.100890,-0.096500,-0.169858,0.024602,0.005036,-0.045311,0.008278,-0.008686,0.124501,0.124776
1567333270.695000,-0.124031,0.125984,-0.459446,0.024258,0.005436,-0.055633,0.009050,-0.008487,0.122811,0.123144
1567333270.728000,-0.133502,0.154691,-0.423556,0.020047,0.009980,-0.070142,0.009748,-0.008209,0.120714,0.121107
1567333270.761000,0.041196,-0.197097,-0.043064,0.018564,0.009193,-0.077780,0.010353,-0.007870,0.118253,0.118705
1567333270.794000,-0.099980,0.111497,-0.413963,0.017635,0.007692,-0.085260,0.010919,-0.007571,0.115544,0.116059
1567333270.827000,0.115413,-0.240187,-0.067018,0.017932,0.005480,-0.093136,0.011476,-0.007334,0.112584,0.113167
1567333270.860000,0.086717,-0.079962,-0.191483,0.021310,0.000108,-0.097341,0.012094,-0.007225,0.109426,0.110093
1567333270.893000,-0.090257,0.298169,-0.502572,0.021296,0.003619,-0.108733,0.012769,-0.007148,0.106013,0.106780
1567333270.926000,0.007845,-0.235519,-0.074244,0.019981,0.004562,-0.118191,0.013423,-0.006999,0.102258,0.103136
1567333270.959000,0.053381,-0.053614,-0.258542,0.021038,-0.000299,-0.123624,0.014074,-0.006917,0.098259,0.099262
1567333270.992000,0.089306,-0.221116,-0.007329,0.023439,-0.004923,-0.127953,0.014783,-0.006993,0.094101,0.095255
1567333271.025000,-0.037463,-0.008216,-0.225074,0.024342,-0.008798,-0.131731,0.015547,-0.007211,0.089811,0.091147
1567333271.058000,-0.020762,-0.027339,-0.194028,0.023430,-0.009476,-0.138590,0.016313,-0.007505,0.085347,0.086892
1567333271.091000,0.091748,-0.273777,-0.009805,0.024651,-0.014536,-0.141899,0.017084,-0.007897,0.080717,0.082505
1567333271.124000,-0.032672,0.269419,-0.356811,0.025677,-0.014699,-0.147894,0.017894,-0.008376,0.075935,0.078015
1567333271.157000,-0.032647,0.269427,-0.356862,0.024650,-0.005900,-0.159618,0.018705,-0.008714,0.070862,0.073289
1567333271.190000,-0.032623,0.269438,-0.356915,0.023625,0.002900,-0.171344,0.019484,-0.008764,0.065404,0.068244
1567333271.223000,-0.046919,-0.056031,-0.043550,0.022365,0.006329,-0.177903,0.020226,-0.008614,0.059645,0.062981
1567333271.256000,-0.113879,0.133058,-0.225424,0.019764,0.007509,-0.182293,0.020905,-0.008390,0.053707,0.057633
1567333271.289000,0.082371,-0.199564,0.119022,0.019298,0.006320,-0.184003,0.021535,-0.008167,0.047670,0.052309
1567333271.322000,0.060813,-0.008117,-0.077272,0.021714,0.002802,-0.183270,0.022199,-0.008024,0.041618,0.047169
1567333271.355000,-0.087546,0.054180,-0.101265,0.021328,0.003471,-0.186173,0.022897,-0.007930,0.035532,0.042270
1567333271.388000,0.072806,-0.182722,0.066165,0.021139,0.001259,-0.186712,0.023587,-0.007862,0.029390,0.037684
1567333271.421000,-0.003773,0.097288,-0.132489,0.022333,-0.000240,-0.187767,0.024294,-0.007858,0.023222,0.033608
1567333271.454000,-0.104281,0.035146,0.025426,0.020606,0.001855,-0.189497,0.024995,-0.007846,0.017010,0.030234
1567333271.487000,-0.034842,-0.146732,0.130579,0.018366,-0.000076,-0.186888,0.025631,-0.007832,0.010813,0.027818
1567333271.520000,-0.094656,0.200265,-0.106325,0.016285,0.000718,-0.186454,0.026197,-0.007840,0.004667,0.026609
1567333271.553000,-0.020513,-0.134690,0.183093,0.014440,0.001712,-0.185157,0.026699,-0.007819,-0.001449,0.026738
1567333271.586000,-0.142505,0.142979,-0.053910,0.011806,0.001761,-0.182996,0.027129,-0.007782,-0.007508,0.028148
1567333271.619000,0.060885,-0.194423,0.218835,0.010515,0.000825,-0.180248,0.027495,-0.007762,-0.013485,0.030624
1567333271.652000,-0.087490,0.068835,-0.056416,0.010132,-0.001334,-0.177543,0.027835,-0.007795,-0.019371,0.033912
1567333271.685000,-0.123385,0.135865,0.048831,0.006708,0.001958,-0.177646,0.028113,-0.007810,-0.025215,0.037764
1567333271.718000,0.041754,-0.134452,0.240180,0.005417,0.001896,-0.172856,0.028315,-0.007774,-0.030980,0.041970
1567333271.751000,-0.123396,0.203050,-0.059000,0.004125,0.002944,-0.169848,0.028475,-0.007723,-0.036616,0.046385
1567333271.784000,-0.008568,-0.038626,0.134703,0.002003,0.005573,-0.168582,0.028580,-0.007613,-0.042182,0.050952
1567333271.817000,-0.108998,0.018901,0.058037,0.000118,0.005165,-0.165387,0.028620,-0.007468,-0.047674,0.055605
1567333271.850000,-0.111461,0.138605,-0.016176,-0.003465,0.007683,-0.164684,0.028571,-0.007290,-0.053101,0.060300
1567333271.883000,-0.027726,-0.119735,0.256472,-0.005708,0.007913,-0.160708,0.028428,-0.007067,-0.058452,0.064998
1567333271.916000,-0.171310,0.043024,0.132050,-0.008939,0.006568,-0.154288,0.028195,-0.006865,-0.063630,0.069597
1567333271.949000,0.027257,-0.155491,0.361648,-0.011262,0.004634,-0.146135,0.027871,-0.006718,-0.068569,0.074017
1567333271.982000,-0.068474,0.091022,0.000300,-0.011890,0.003493,-0.140158,0.027500,-0.006623,-0.073274,0.078264
1567333272.015000,0.017706,0.062362,0.048086,-0.012676,0.005947,-0.139356,0.027106,-0.006508,-0.077868,0.082451
1567333272.048000,-0.015854,-0.128988,0.306422,-0.012594,0.004773,-0.133505,0.026703,-0.006373,-0.082352,0.086573
1567333272.081000,-0.145031,0.131948,0.107771,-0.015198,0.004748,-0.126670,0.026258,-0.006259,-0.086627,0.090519
1567333272.114000,0.036759,-0.097742,0.382880,-0.016935,0.005240,-0.118576,0.025743,-0.006139,-0.090657,0.094241
1567333272.147000,0.012805,-0.107172,0.330154,-0.016068,0.001788,-0.106813,0.025214,-0.006068,-0.094359,0.097670
1567333272.180000,-0.047044,0.117779,0.109934,-0.016585,0.001893,-0.099556,0.024693,-0.006055,-0.097748,0.100818
1567333272.213000,0.036676,-0.190750,0.286982,-0.016709,0.000620,-0.093012,0.024161,-0.006061,-0.100909,0.103762
1567333272.246000,-0.161940,0.084513,0.121781,-0.018729,-0.001200,-0.086274,0.023595,-0.006120,-0.103853,0.106499
1567333272.279000,-0.176387,0.058224,0.284419,-0.024266,0.001090,-0.079580,0.022906,-0.006172,-0.106575,0.109009
1567333272.312000,-0.097379,0.168445,0.272402,-0.028739,0.004765,-0.070401,0.022051,-0.006127,-0.109036,0.111243
1567333272.345000,-0.023276,-0.056426,0.360906,-0.030686,0.006551,-0.059962,0.021092,-0.005993,-0.111174,0.113157
1567333272.378000,-0.080778,0.063311,0.171786,-0.032361,0.006603,-0.051183,0.020074,-0.005829,-0.112996,0.114765
1567333272.411000,-0.061594,0.139999,0.119178,-0.034669,0.009898,-0.046393,0.018991,-0.005612,-0.114594,0.116157
1567333272.444000,0.017311,-0.173421,0.284181,-0.035359,0.009289,-0.039750,0.017859,-0.005350,-0.116005,0.117372
1567333272.477000,-0.147872,0.073220,0.339157,-0.037475,0.007579,-0.029478,0.016682,-0.005128,-0.117138,0.118320
1567333272.510000,-0.119179,0.080481,0.269788,-0.041843,0.010060,-0.019443,0.015398,-0.004895,-0.117936,0.118937
1567333272.543000,-0.028312,-0.096523,0.355856,-0.044240,0.009743,-0.009134,0.014003,-0.004626,-0.118400,0.119225
1567333272.576000,-0.045123,0.181209,0.073491,-0.045417,0.011088,-0.002063,0.012549,-0.004341,-0.118578,0.119240
1567333272.609000,-0.047520,0.107079,0.176335,-0.046911,0.015795,0.002045,0.011053,-0.003957,-0.118572,0.119086
1567333272.642000,-0.090614,0.133567,0.116489,-0.049157,0.019718,0.006863,0.009494,-0.003431,-0.118420,0.118800
1567333272.675000,0.019372,-0.105605,0.446656,-0.050301,0.020133,0.016141,0.007881,-0.002834,-0.118036,0.118299
1567333272.708000,0.052866,-0.045674,0.389267,-0.049079,0.017593,0.029920,0.006269,-0.002274,-0.117273,0.117440
1567333272.741000,0.007318,0.098008,0.185860,-0.048057,0.018413,0.039396,0.004695,-0.001742,-0.116127,0.116221
1567333272.774000,0.146037,-0.179505,0.341379,-0.045499,0.017028,0.048083,0.003179,-0.001219,-0.114682,0.114726
1567333272.807000,-0.014250,0.098235,0.097279,-0.043298,0.015648,0.055308,0.001743,-0.000744,-0.112975,0.112989
1567333272.840000,-0.126778,0.016956,0.283891,-0.045600,0.017511,0.061586,0.000306,-0.000260,-0.111047,0.111047
1567333272.873000,0.040672,-0.150425,0.379597,-0.046997,0.015274,0.072522,-0.001193,0.000217,-0.108835,0.108842
1567333272.906000,-0.069503,0.031507,0.219254,-0.047450,0.013278,0.082393,-0.002722,0.000623,-0.106281,0.106316
1567333272.939000,0.085984,-0.028195,0.350858,-0.047158,0.013301,0.091790,-0.004253,0.000997,-0.103410,0.103497
1567333272.972000,0.033373,-0.142912,0.394008,-0.045169,0.010448,0.104072,-0.005747,0.001324,-0.100182,0.100346
1567333273.005000,0.006946,-0.085325,0.262405,-0.044485,0.006654,0.114895,-0.007196,0.001541,-0.096573,0.096841
1567333273.038000,-0.024188,-0.068435,0.204943,-0.044752,0.004091,0.122600,-0.008639,0.001652,-0.092659,0.093061
1567333273.071000,-0.172609,0.120660,0.137971,-0.047984,0.004929,0.128253,-0.010139,0.001735,-0.088526,0.089105
1567333273.104000,0.023576,-0.065839,0.324600,-0.050429,0.005811,0.135882,-0.011733,0.001847,-0.084174,0.084988
1567333273.137000,-0.002752,0.154443,-0.003225,-0.050072,0.007253,0.141182,-0.013361,0.001996,-0.079609,0.080723
1567333273.170000,-0.005250,0.030119,0.092500,-0.050192,0.010280,0.142654,-0.014986,0.002220,-0.074934,0.076417
1567333273.203000,0.128762,-0.137255,0.204996,-0.048144,0.008495,0.147564,-0.016579,0.002463,-0.070153,0.072085
1567333273.236000,-0.062709,0.106956,0.003975,-0.047045,0.007981,0.151014,-0.018120,0.002669,-0.065235,0.067705
1567333273.269000,-0.043630,-0.058064,0.145208,-0.048791,0.008775,0.153479,-0.019672,0.002880,-0.060220,0.063351
1567333273.302000,0.023306,-0.084222,0.202692,-0.049120,0.006416,0.159225,-0.021259,0.003064,-0.055069,0.059030
1567333273.335000,-0.053327,0.157538,0.027956,-0.049610,0.007617,0.163038,-0.022859,0.003230,-0.049761,0.054761
1567333273.368000,0.078236,0.124222,-0.060480,-0.049194,0.012259,0.162510,-0.024461,0.003493,-0.044399,0.050692
1567333273.401000,0.018374,0.133859,-0.034179,-0.047597,0.016513,0.160959,-0.026030,0.003902,-0.039072,0.046949
1567333273.434000,0.056678,-0.112458,0.231406,-0.046356,0.016863,0.164226,-0.027553,0.004388,-0.033716,0.043542
1567333273.467000,-0.019951,0.074287,0.099821,-0.045749,0.016231,0.169706,-0.029045,0.004869,-0.028216,0.040494
1567333273.500000,0.097200,-0.126527,0.264986,-0.044474,0.015370,0.175742,-0.030507,0.005326,-0.022526,0.037922
1567333273.533000,0.073234,-0.095316,0.236274,-0.041663,0.011712,0.184031,-0.031902,0.005709,-0.016600,0.035962
1567333273.566000,0.058880,0.211069,-0.096249,-0.039485,0.013626,0.186361,-0.033215,0.006063,-0.010498,0.034834
1567333273.599000,0.152204,-0.154889,0.210033,-0.036005,0.014559,0.188261,-0.034435,0.006465,-0.004326,0.034705
1567333273.632000,0.054005,0.062941,-0.038841,-0.032606,0.013050,0.191109,-0.035542,0.006858,0.001924,0.035594
1567333273.665000,0.022885,0.048746,0.016194,-0.031342,0.014903,0.190762,-0.036572,0.007257,0.008216,0.037484
1567333273.698000,0.113762,-0.161680,0.135853,-0.029092,0.013051,0.193298,-0.037545,0.007657,0.014545,0.040264
1567333273.731000,0.053911,-0.080261,0.009069,-0.026332,0.009072,0.195719,-0.038436,0.007961,0.020956,0.043778
1567333273.764000,0.053882,-0.080140,0.009085,-0.024560,0.006440,0.196050,-0.039253,0.008157,0.027413,0.047878
1567333273.797000,0.053854,-0.080019,0.009099,-0.022790,0.003815,0.196383,-0.040012,0.008266,0.033881,0.052430
1567333273.830000,0.144736,-0.154038,-0.012365,-0.019521,-0.000029,0.196364,-0.040689,0.008270,0.040355,0.057307
1567333273.863000,0.094501,0.085364,-0.223001,-0.015582,-0.001142,0.192517,-0.041247,0.008192,0.046767,0.062357
1567333273.896000,0.116052,0.032820,-0.203772,-0.012118,0.000830,0.185513,-0.041683,0.008129,0.052999,0.067427
1567333273.929000,0.046599,0.066477,-0.211022,-0.009444,0.002492,0.178709,-0.042019,0.008128,0.059005,0.072438
1567333273.962000,0.144645,-0.112868,-0.167868,-0.006298,0.001751,0.172499,-0.042259,0.008142,0.064797,0.077360
1567333273.995000,-0.006102,0.128883,-0.337815,-0.004023,0.002042,0.164197,-0.042411,0.008149,0.070351,0.082146
1567333274.028000,0.096753,-0.031340,-0.165513,-0.002538,0.003680,0.155937,-0.042501,0.008190,0.075632,0.086756
1567333274.061000,0.127922,-0.043191,-0.136783,0.001158,0.002480,0.150994,-0.042506,0.008238,0.080697,0.091207
